17.783	18.836	19.953	21.135	22.387	23.714	25.119	26.607	28.184	29.854	31.623	33.497	35.481	37.584	39.811	42.17	44.668	47.315	50.119	53.088	56.234	59.566	63.096	66.834	70.795	74.989	79.433	84.14	89.125	94.406	100	105.93	112.2	118.85	125.89	133.35	141.25	149.62	158.49	167.88	177.83	188.36	199.53	211.35	223.87	237.14	251.19	266.07	281.84	298.54	316.23	334.97	354.81	375.84	398.11	421.7	446.68	473.15	501.19	530.88	562.34	595.66	630.96	668.34	707.95	749.89	794.33	841.4	891.25	944.06	1000	1059.3	1122	1188.5	1258.9	1333.5	1412.5	1496.2	1584.9	1678.8	1778.3	1883.6	1995.3	2113.5	2238.7	2371.4	2511.9	2660.7	2818.4	2985.4	3162.3	3349.7	3548.1	3758.4	3981.1	4217	4466.8	4731.5	5011.9	5308.8	5623.4	5956.6	6309.6	6683.4	7079.5	7498.9	7943.3	8414	8912.5	9440.6	10000	10593	11220	11885	12589	13335	14125	14962	15849	16788	17783	18836	19953	21135	22387	23714	25119	26607	28184	29854	31623	33497	35481	37584	39811	42170	44668	47315	50119	53088	56234	59566	63096	66834	70795	74989	79433	84140	89125	94406	1e+05
10.343	10.343	10.343	10.343	10.343	10.343	10.343	10.343	10.343	10.569	10.569	10.569	10.569	10.569	11.402	11.402	11.402	11.402	11.402	11.869	11.869	12.168	12.168	12.168	12.376	12.376	12.376	12.376	12.376	12.376	13.66	13.66	13.66	13.66	13.66	13.66	13.66	14.337	14.337	15.404	15.404	15.404	15.404	15.404	16.837	16.837	16.837	18.329	18.329	18.564	18.564	18.564	19.053	20.986	22.277	22.277	22.277	22.277	22.277	22.277	22.277	22.277	27.321	27.321	27.321	27.321	27.321	27.321	27.846	27.846	27.846	27.846	31.478	31.478	31.478	31.478	31.478	31.478	31.478	31.478	31.478	31.478	38.105	38.105	38.105	38.105	38.105	38.105	38.105	38.105	38.105	38.105	38.105	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	43.879	46.71	60.333	60.333	60.333	60.333	60.333	60.333	60.333	60.333	60.333	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	65.818	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533
11.402	11.402	10.647	10.647	10.647	10.647	10.647	10.647	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.402	11.584	11.584	12.067	12.067	12.702	12.702	12.702	13.045	13.045	13.045	13.045	13.045	14.058	14.058	14.058	14.058	14.058	14.776	14.776	14.776	14.776	16.089	16.089	16.837	16.837	16.837	17.877	17.877	19.836	19.836	19.836	19.836	19.836	19.836	23.738	23.738	24.966	24.966	24.966	24.966	24.966	24.966	24.966	27.321	27.321	27.321	27.321	27.321	27.321	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	30.167	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	39.135	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	48.267	57.92	57.92	57.92	57.92	57.92	57.92	57.92	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	90.5	90.5	90.5	90.5	90.5	90.5	90.5	90.5	90.5	90.5	90.5	90.5
10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	10.97	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	12.271	13.164	13.164	13.164	13.164	14.058	14.058	14.48	14.48	14.48	15.739	15.739	15.739	15.739	15.739	15.739	17.446	17.446	17.446	19.568	19.568	19.568	19.568	19.568	19.568	22.277	22.277	22.277	22.277	25.404	25.404	25.404	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	27.321	32.909	32.909	32.909	32.909	34.476	34.476	34.476	34.476	34.476	34.476	35.317	35.317	35.317	35.317	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	42.588	48.267	48.267	48.267	48.267	48.267	48.267	48.267	57.92	57.92	57.92	57.92	57.92	57.92	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	80.444	80.444	80.444	80.444	80.444	80.444	80.444	80.444	80.444	80.444	80.444	80.444	96.533	96.533	96.533	96.533	96.533	96.533	96.533	96.533
10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	10.806	11.677	11.677	11.677	11.677	11.677	11.677	11.677	11.677	12.067	12.067	12.067	13.045	13.045	13.045	13.045	13.045	14.058	14.058	14.058	14.058	14.196	14.196	14.196	14.196	14.776	14.776	15.739	15.739	15.739	18.1	18.1	18.1	18.1	19.568	19.568	20.686	20.686	20.686	20.686	20.686	21.939	21.939	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	26.815	29.551	29.551	29.551	31.478	31.478	34.476	34.476	34.476	34.476	34.476	34.476	34.476	34.476	34.476	36.2	37.128	37.128	37.128	36.2	36.2	37.128	37.128	37.128	45.25	45.25	45.25	45.25	51.714	45.25	51.714	51.714	51.714	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	62.957	62.957	62.957	62.957	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	96.533	96.533	96.533	96.533	96.533	96.533	96.533
10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	10.493	11.053	11.053	11.053	11.053	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	12.376	13.164	13.66	13.66	13.66	14.337	14.337	14.337	14.337	14.337	14.337	15.57	16.089	16.089	16.089	16.089	17.877	17.877	17.877	17.877	20.686	20.686	20.686	20.686	22.984	22.984	22.984	22.984	22.984	22.984	22.984	22.984	24.966	24.966	24.966	24.966	27.321	27.321	27.321	27.321	27.321	27.321	27.321	28.392	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	36.2	40.222	40.222	40.222	43.879	43.879	43.879	48.267	48.267	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	53.63	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	62.957	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	76.211	103.43	103.43	103.43	103.43
